-11.683,73.65,565.2,0.57041,0.10753,0.38401,0.47465,0.32731,-15.207,351.41,-65.719,2.953,0
-11.408,73.771,565.15,0.56956,0.10689,0.38383,0.4784,0.3211,-12.958,353.4,-64.997,2.9077,0
-11.195,73.898,565.06,0.56891,0.10618,0.38353,0.48084,0.33489,-11.497,348.99,-66.601,2.8946,0
-10.954,74.041,564.9,0.56817,0.10535,0.38299,0.48142,0.35055,-11.15,343.99,-68.422,2.8937,0
-10.785,74.174,565.02,0.56765,0.10475,0.38339,0.47785,0.32647,-13.289,351.68,-65.621,2.8976,0
-10.637,74.348,564.88,0.5672,0.10376,0.38293,0.47949,0.33389,-12.309,349.31,-66.484,2.8875,0
-10.506,74.458,564.95,0.56679,0.10324,0.38317,0.47853,0.31713,-12.879,354.67,-64.535,2.9223,0
-10.437,74.544,564.93,0.56658,0.10278,0.38309,0.49287,0.3373,-4.2775,348.22,-66.881,2.8878,0
-10.202,74.558,564.8,0.56585,0.10265,0.38267,0.47732,0.31774,-13.606,354.47,-64.606,2.92,0
-9.8546,74.562,564.82,0.56478,0.10267,0.38275,0.52903,0.29936,17.418,360.34,-62.468,2.9386,0
-9.714,74.525,564.83,0.56434,0.10288,0.38275,0.5642,0.31327,38.52,355.9,-64.086,2.9797,0
-9.5716,74.434,564.73,0.5639,0.10331,0.38243,0.54991,0.29927,29.945,360.37,-62.458,2.9616,0
-9.5103,74.367,564.68,0.56372,0.10363,0.38228,0.56632,0.31461,39.789,355.47,-64.242,3.0257,0
-9.3635,74.279,564.56,0.56326,0.10403,0.38187,0.55895,0.3237,35.367,352.57,-65.3,3.0507,0
-9.2757,74.15,564.58,0.56299,0.10471,0.38192,0.56897,0.32189,41.384,353.14,-65.089,3.0695,0
-9.0986,74.039,564.59,0.56244,0.10532,0.38198,0.54796,0.30454,28.777,358.69,-63.071,3.0669,0
-9.0325,73.991,564.73,0.56223,0.10567,0.38244,0.5552,0.32484,33.119,352.2,-65.431,3.1215,0
-9.032,73.916,564.84,0.56222,0.10614,0.3828,0.56399,0.31209,38.395,356.27,-63.95,3.0935,0
-8.9763,73.86,565.02,0.56205,0.10655,0.38341,0.54505,0.29222,27.027,362.62,-61.639,3.1256,0
-9.0478,73.854,565.17,0.56226,0.10667,0.38388,0.55589,0.3178,33.537,354.45,-64.612,3.19,0
-9.0353,73.79,565.3,0.56222,0.10709,0.38433,0.58,0.32642,48.003,351.7,-65.615,3.2348,0
-8.8701,73.733,565.5,0.5617,0.10753,0.385,0.62979,0.45617,77.872,310.24,-80.704,3.2897,0
-8.9164,73.795,565.84,0.56184,0.10742,0.38612,0.59094,0.37794,54.565,335.24,-71.607,3.3054,0
